"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"NME1",96.81198,90.64752,100.04705,107.6638,92.73951,238.85645,31.56575,108.34624,46.48437,352.86041
"NME2",222.21031,435.35577,390.05703,515.69199,544.28192,1004.8198,61.77752,150.29274,75.97093,471.13569
"MSI2",99.0692,36.68978,150.02499,28.67426,33.76752,94.10285,43.33134,91.05322,56.02618,195.8248
"VMP1",94.07063,250.66704,291.5748,281.76193,261.62078,495.05695,107.98706,137.1305,171.3009,255.43839
"PECAM1",90.932597,66.162527,883.293913,87.96483,71.536931,7.053783,24.645701,2.22655,4.912705,1.495601
"SEC14L1",167.23005,125.98749,583.75746,118.79758,158.19734,80.48997,28.09721,86.95639,52.66489,112.27573
"SYNGR2",85.97494,255.0018,69.79424,189.6781,208.34737,16.39843,27.76832,133.19613,40.02744,12.25572
"RNF213",217.70715,161.91325,138.58287,224.01338,227.42676,103.64729,327.42827,122.18964,308.28635,59.46634
"AATK",2.33271,3.943885,13.392996,15.759033,15.297692,7.230226,1.295152,237.877106,1.172215,11.369837
"P4HB",244.39341,193.94998,305.61754,306.97751,206.25402,649.52575,82.18821,104.95851,101.50268,223.35761
"SLC16A3",29.83125,177.02632,58.66008,297.07862,265.8285,75.25794,22.15034,10.52312,30.90309,19.49204
"RAB40B",10.922105,7.127597,8.293333,6.077185,8.189311,11.497332,3.057125,356.683906,2.761492,12.559573
"YES1",10.998829,3.227803,244.651318,3.393117,2.176284,41.679295,11.527769,45.68733,6.887596,55.278332
"MYL12A",300.684,753.26771,772.57368,467.04841,408.96116,693.16044,625.30118,95.39132,682.52686,124.70494
"MYL12B",186.2247,508.9339,931.0593,373.4719,365.9388,508.4929,422.9204,185.2077,413.2987,312.7118
"ANKRD12",274.304,222.9329,199.4871,179.2226,150.0923,91.7384,222.3288,269.4649,321.6504,132.9323
"OSBPL1A",4.232833,23.592568,40.352338,40.764493,45.613546,44.15936,1.937711,353.974312,3.172024,61.330406
"CDH2",3.368882,5.766888,239.986093,6.62607,2.820934,91.398268,2.821077,79.081634,6.044447,288.416399
"RPL17",1315.8116,1745.3216,1001.4341,1867.1918,2047.5143,2742.3118,772.7411,500.6047,999.8541,1254.0488
"TCF4",179.16168,121.44303,1036.7288,125.46083,157.08838,348.47867,11.18365,287.51446,18.97633,513.23919
"SEC11C",666.66841,75.262,67.12552,75.46254,70.52777,74.64984,70.53542,282.33931,94.24139,203.39566
"LMAN1",320.97017,78.69742,177.30207,118.43058,118.47996,284.69885,52.34056,88.17753,73.02918,150.62158
"CDH19",2.0049812,0.5750309,1.2528101,0.8636247,0.2531803,2.5863327,0.8583414,252.7880981,2.735236,14.2291548
"DSEL",4.070153,2.09118,26.812006,5.657606,4.912125,61.164723,3.981167,137.922438,7.834512,258.213864
"CNDP1",0.9065309,0.3584161,1.1812352,1.9175763,0.853659,1.5668266,0.5328511,854.3770266,0.4247066,3.4060303
"MBP",59.84249,164.84879,34.39098,128.53351,162.9981,49.42368,147.25362,2741.3345,103.37318,80.99398
"GZMM",34.596386,15.677894,5.628555,4.86255,2.906903,3.298318,272.738392,1.568844,118.811566,1.416532
"HCN2",3.28236739,0.07036239,1.20764061,1.23018231,0.62366504,5.215043,2.14841522,331.7894892,3.60112285,6.07312542
"TUBB4A",1.3732095,0.6366925,2.3701639,1.1317076,1.2098804,4.6043635,1.2616487,533.1290618,0.8448909,24.7239986
"C3",82.72495,636.85112,41.30369,780.39767,1554.3604,64.93435,20.98227,36.86827,17.96384,41.15472
"INSR",16.320608,31.645741,714.913961,21.204761,16.199818,27.433902,1.781359,96.624804,2.011378,24.954435
"ELAVL3",3.427739,0.902147,2.84688,1.95828,1.190961,9.699731,1.56597,344.716637,4.159565,85.300575
"JUNB",1080.6331,1477.516,735.1295,1169.2496,1471.8805,759.9008,1218.6732,386.0524,1809.5953,481.6234
"PRDX2",179.15438,100.41746,175.41764,94.21863,116.02478,307.92047,91.32924,201.0851,164.61147,670.08678
"NFIX",7.291317,4.811244,16.837638,9.030169,6.117582,73.014729,3.687768,235.233908,5.830717,195.111088
"DNAJB1",1012.8108,698.1215,278.6055,858.8018,890.5387,278.3099,538.8867,269.0468,677.868,287.1155
"TPM4",152.00384,291.79023,694.93472,322.63964,216.96723,945.71009,77.65786,147.88525,136.97599,185.9182
"IFI30",105.47293,488.87577,27.13438,835.03421,673.72216,35.87799,18.49663,20.20233,18.8336,15.95312
"JUND",1114.4788,851.5262,800.3656,656.2641,708.8143,398.779,919.5011,507.1517,1118.2308,644.6379
"FXYD5",130.77085,302.4048,234.50621,302.75437,247.30127,93.35975,154.31779,12.00078,316.90694,36.34458
"MAG",0.4757282,0.2034375,1.0788028,1.7905461,0.7124422,2.1670098,0.6533387,986.2525134,0.4035015,3.314179
"APLP1",2.7445636,0.7923739,5.154854,3.8719308,3.9402384,37.3208685,1.3859053,969.1414677,2.5486439,62.7619457
"HCST",151.55585,290.04243,30.45516,361.20677,477.92867,25.7184,714.89374,13.34022,472.79223,11.68727
"TYROBP",195.83004,1800.10565,74.59209,2911.7146,3021.03881,105.75612,146.12975,76.03132,69.70286,59.35636
"SPINT2",36.626237,231.408374,14.101937,90.736438,100.225796,11.792012,5.157195,7.497622,15.457424,3.197387
"PPP1R14A",16.067195,100.444022,64.455753,7.453942,3.60709,333.642005,1.976758,1887.279208,1.974773,18.128395
"ACTN4",63.532,83.10536,509.02858,88.10942,55.27036,152.66448,108.46823,257.73641,103.90813,133.06985
"SIRT2",28.04783,28.55606,32.66666,42.91243,43.11019,43.87062,32.09638,457.83325,24.6846,100.6401
"GMFG",178.549451,330.185182,191.714657,311.332535,325.25089,79.23036,290.177639,11.513352,318.617718,8.799631
"ZFP36",321.0598,743.3148,407.9186,716.34,933.8491,382.7536,319.6446,120.1089,359.5044,180.4434
"FCGBP",37.78731,199.89988,25.21709,638.3052,1054.7102,33.04957,18.11146,27.6034,11.55455,15.88675
"PCAT19",0.6085873,0.1258957,226.4212417,0.3117602,0.428048,2.6100765,0.1133402,0.1614391,0.5247062,0.2955653
"CD79A",493.1249933,21.9086404,0.6220266,0.6329299,0.7267766,0.5758421,1.7307709,0.1703766,3.0326699,0.3928322
"RABAC1",381.1487,154.7524,251.8887,149.4921,150.572,472.4191,145.2573,325.3249,144.4983,323.7131
"ZNF428",45.19149,60.90925,113.91934,60.88476,61.05595,185.49094,58.18912,186.28158,49.78386,389.34252
"PLAUR",25.39716,195.1965,56.09936,403.48967,361.5441,113.0938,10.84998,21.72875,12.92404,17.86994
"APOC1",514.3335,957.5862,135.855,6349.297,6339.6181,245.732,168.4395,244.9979,115.5025,138.6646
"APOC2",45.69413,186.05664,31.95636,686.14494,1666.38107,58.26922,23.32037,21.70449,14.06407,16.89069
"FOSB",600.6147,699.3425,363.0882,925.091,1068.2221,415.8133,403.797,285.2434,379.0208,237.4548
"NOP53",254.2253,287.8065,133.544,208.8667,231.3862,168.7181,240.5401,116.9922,336.6825,117.8598
"EMP3",224.6748,244.32758,47.81417,395.41513,211.06217,281.02479,213.2994,41.50685,250.56518,236.02246
"CD37",438.818192,328.287169,19.634405,270.219858,368.903727,13.067596,217.09402,9.94554,253.560884,7.417994
"FCGRT",68.20896,423.88873,344.49595,683.63631,787.01728,139.10352,24.89435,25.46705,21.48388,62.33431
"KLK6",0.3378712,0,0.3131742,0.8902104,0.31264,0.7649827,0.3165762,433.5273818,0.1194692,2.3755035
"NKG7",97.009664,55.986568,13.834404,26.839601,15.217942,5.719479,1087.796141,4.960088,86.665449,2.519334
"FPR1",16.786459,188.570865,12.560523,221.685468,284.448853,6.418572,5.256885,5.306317,3.65406,2.698694
"LAIR1",23.07164,96.142381,10.399676,216.743416,220.815375,8.050337,16.166582,5.980099,17.196106,3.677527
"TTYH1",5.824626,2.814934,9.850227,8.945911,5.107071,125.514229,3.647697,190.994928,6.76098,374.211318
"LILRB4",32.404138,113.180947,8.938059,185.59524,308.674644,7.723303,5.184345,7.010406,4.464853,3.267172
"FKBP1A",83.44073,281.18331,1059.0441,306.50291,226.42745,354.73521,98.02419,95.38928,129.42431,259.26919
"DSTN",113.78704,140.07044,606.6659,134.82434,123.14202,1001.29247,68.4214,375.40402,95.40944,454.66438
"RRBP1",367.63114,119.64612,223.22517,139.94002,151.46287,435.80471,32.25333,230.5651,34.43885,164.25796
"CD93",17.486979,121.345973,653.744077,254.933335,114.909228,11.334137,6.824843,3.772942,6.428226,2.994049
"CST7",55.463057,239.447822,7.165046,17.238059,9.27871,2.94256,495.720355,2.386689,113.010985,1.42641
"MYL9",3.765584,7.227429,92.278434,4.518982,4.9233,749.875081,1.442918,7.184432,1.601643,15.879516
"SAMHD1",50.36904,426.66522,54.96125,297.68773,260.90701,58.73277,77.59846,42.54152,109.69491,32.31546
"TGM2",3.5681699,13.8567938,304.1760961,20.9147859,4.4410141,41.627127,0.9786712,0.7201758,0.9987806,2.0396209
"MAFB",51.95795,250.81474,30.42981,750.93858,747.82148,47.57363,18.60259,25.93953,15.64168,23.77584
"STK4",185.65867,262.96164,63.20279,138.36394,150.30336,51.0509,269.82154,52.07647,278.08713,62.08967
"CEBPB",99.28058,353.90123,120.65152,743.05311,681.40996,282.994,108.79017,51.03545,146.84721,86.15013
"BCAS1",2.299944,2.29458,1.520651,4.021707,6.012066,7.437156,3.069033,466.797346,4.667028,23.23385
"CTSZ",195.88151,610.48995,149.22051,802.24942,681.97869,114.04794,39.47226,46.07698,55.23375,54.06093
"PPDPF",215.501,275.2174,206.7737,281.4954,168.3362,628.9612,331.0927,365.3567,315.8699,575.5995
"SAMSN1",98.545329,197.423595,21.41926,338.626063,369.618097,13.49517,119.097039,9.178414,210.981442,6.562846
"APP",22.812897,49.177023,954.9697,75.56036,49.154083,317.24331,7.609506,650.969597,17.737943,336.684335
"CYYR1",1.11788397,19.66306786,237.62190583,0.6096633,0.22465128,1.79687691,0.23372342,0.09733957,0.25815829,0.43458208
"CBR1",30.48403,45.24382,20.37721,54.89028,54.64366,118.66387,18.65206,520.80998,26.84472,191.14411
"TTC3",142.91408,129.39353,208.90317,141.88083,141.10048,318.98072,68.04454,191.48539,87.32666,392.79743
"ITGB2",86.89811,578.04874,21.36787,613.50267,667.08285,18.89933,174.82055,14.95191,137.42618,12.75392
"COL6A1",5.145622,3.490286,54.300087,7.45503,3.675352,1212.979802,2.902906,25.457886,4.481341,128.793666
"COL6A2",4.746238,2.881764,162.49012,5.049561,1.713364,1026.784243,6.521532,12.656619,5.941991,46.650032
"S100B",31.39328,926.51357,40.45781,81.22583,83.26084,213.62737,29.35181,1895.21476,39.39313,1301.87444
"CLDN5",1.7265499,0.7725028,2958.1636628,1.9469551,2.375489,10.4724815,0.8853383,1.8741054,1.7415918,4.4758496
"MIF",620.7085,785.1016,584.5454,1389.4134,856.4846,1911.6872,318.648,924.693,469.8914,1249.5184
"XBP1",1987.69357,118.07448,68.3777,141.28847,138.61089,105.3679,78.52857,48.58022,102.18695,56.67344
"SELENOM",121.74168,24.25627,144.96143,28.15279,32.734,537.93002,32.21742,103.6841,48.03021,37.29985
"PIK3IP1",63.56162,71.833263,48.087038,92.044735,120.101897,12.952488,145.250341,25.793695,205.885938,9.020153
"TIMP3",4.825563,2.389003,734.144655,5.293234,4.240209,511.441439,2.503052,11.546174,2.657904,102.671516
"HMOX1",90.65818,265.95783,54.09316,898.56632,567.61703,101.14666,24.72114,40.25675,21.67755,52.80841
"MYH9",78.07112,177.22901,476.1928,148.82196,131.40753,248.67911,170.51573,49.97393,172.58844,34.06987
"RAC2",187.726271,115.462017,13.356166,100.846972,62.056704,7.623769,280.577432,3.39475,308.695074,3.967197
"SUN2",34.20626,44.19917,50.6483,46.08963,33.68932,30.08699,73.19386,311.16809,58.53167,17.4813
"PDGFB",5.593986,52.706332,374.070854,67.105011,169.50128,5.384875,2.749449,1.744288,2.6122,1.563583
"CYB5R3",29.3135,108.08532,212.08708,68.86003,58.20495,218.36128,22.69041,117.64026,27.47184,80.05779
"TYMP",229.03306,973.08701,66.6349,774.67149,600.4374,117.80105,75.14111,21.95993,149.1712,21.56826
"CSF2RA",11.238474,250.535275,5.052786,125.971493,207.833305,5.34112,4.004681,4.527341,3.88718,2.263843
"CD99",161.48088,141.4099,461.55938,291.20801,320.87925,517.76776,295.59445,79.49694,235.88807,437.74298
"GPM6B",36.07944,21.45625,88.28697,44.57785,23.40082,459.0374,26.80686,2538.51499,42.45595,1316.04454
"PRDX4",484.97654,54.87673,94.50008,91.54163,88.94948,292.50293,16.86899,89.16142,30.49683,232.57959
"SAT1",911.1545,3332.1229,1176.1833,4687.3847,4876.4779,1757.6583,432.0073,231.6944,555.6398,547.3485
"CYBB",77.729974,203.043569,20.038251,437.797087,504.396495,9.257221,8.557664,10.823122,8.106684,4.948449
"GPR34",29.287458,227.590596,12.885821,338.560092,658.437339,12.254531,9.556431,11.216558,7.506166,5.541799
"TIMP1",108.46866,477.1617,749.74227,920.11087,265.34512,15573.06537,76.83651,274.4433,151.07008,1223.69281
"PCSK1N",19.083659,8.464661,18.957554,15.946589,7.534324,132.223733,11.091609,176.176108,29.306095,702.364933
"MAGED1",33.909167,10.17207,67.224243,12.895772,11.768465,131.159095,8.827279,43.240395,10.822507,195.960693
"VSIG4",31.816182,190.485741,12.731174,445.581043,678.888575,17.647007,10.141268,12.390499,8.327962,7.462398
"IL2RG",143.454755,111.967797,11.226844,35.003695,18.32237,3.099752,185.386171,2.116349,229.982527,1.79454
"ITM2A",50.618428,11.525131,1906.527617,5.84926,3.965284,17.155634,162.406208,23.822967,142.709464,12.503006
"BEX1",9.171117,3.791923,9.525012,8.637999,4.523805,41.500328,4.953455,224.746342,13.640618,336.696633
"TCEAL9",18.207574,19.299578,148.209459,63.457452,37.755875,383.722027,8.462939,137.909193,11.853907,242.249318
"BEX3",17.20759,26.3249,256.33781,62.54066,35.44826,597.37906,19.63735,349.03189,45.66921,765.76348
"TCEAL4",27.03703,96.01127,191.15976,123.283,135.01465,312.49549,16.27359,263.42648,28.67565,299.13803
"MORF4L2",85.27821,66.93343,141.04285,93.42932,77.04511,326.14454,32.63289,159.63486,45.3182,244.24229
"PLP1",6.644482,5.460772,31.799253,16.746548,12.147265,36.253729,5.590969,12425.594281,5.248983,160.445192
"TSC22D3",843.67483,653.36346,323.20268,477.74135,481.02093,259.39167,740.71364,85.60592,1089.11064,69.19163
"IL13RA1",28.830268,284.408343,135.36784,214.182752,251.492614,50.53354,5.856233,15.404371,6.255671,30.021144
"PGRMC1",20.37299,34.56209,92.74899,43.84342,46.02953,156.44804,17.38673,257.62807,21.67854,259.71761
"LAMP2",92.23346,110.94255,123.44157,201.40269,199.60886,140.32626,31.55526,754.5068,36.85067,160.03067
"BGN",1.4855249,1.2366866,258.6162793,3.0587353,2.4466014,1027.6315347,0.8794322,7.388827,1.8666776,29.433123
"FLNA",60.52644,169.90307,313.69077,182.72603,46.13023,388.20647,126.36401,25.30513,124.70351,163.33588
"RPS4Y1",207.8501,237.5805,265.6134,173.5701,242.606,254.1756,293.5564,128.2956,393.7833,238.8922
"SEPT7",129.54822,171.3352,91.72676,120.21389,90.80224,188.81199,231.59333,740.69039,214.53651,592.50976
