"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"HLA-DPB1",526.30683,5559.19046,89.98455,1432.19339,1657.06448,80.00673,398.0717,54.15876,147.18771,39.12234
"TREM2",19.789108,178.11088,24.810778,363.623834,645.046182,17.274031,14.315577,16.739549,9.775037,8.576532
"DST",12.101366,39.961929,64.446445,51.351524,60.796978,101.483557,6.266594,658.374462,8.049303,165.069295
"OGFRL1",6.185472,64.96803,20.113098,45.530896,58.847389,10.554667,6.51757,9.318811,5.908285,12.779873
"SNHG5",136.0192,376.4945,243.5296,441.9537,485.1037,823.575,138.1935,138.3171,147.8657,145.977
"UBE2J1",24.408528,14.359269,37.481451,14.790341,12.415125,14.300216,7.276185,13.520194,8.348457,10.289858
"PRDM1",144.16876,65.38458,180.52071,122.76155,144.47962,48.86034,319.14189,13.39265,521.87515,14.35734
"LAMA4",4.4041857,0.6128275,439.5122207,1.7671407,1.1155101,266.7243551,1.8187104,8.0331661,2.4338698,50.9801309
"DSE",6.216241,41.069468,9.117601,55.670756,37.310989,18.40793,3.971636,5.386764,4.951777,3.949262
"PKIB",4.432008,131.422178,2.583651,90.812197,71.023157,20.284111,4.14338,9.705775,4.359948,29.647506
"FABP7",8.991171,5.690408,31.485344,17.015035,6.74147,137.273779,16.000485,52.587162,21.899014,693.990818
"ARHGAP18",58.96686,228.07474,510.61384,436.59391,343.89752,74.94018,136.59401,49.99492,94.17988,35.20032
"SAMD3",5.0586556,2.5542488,1.5694171,1.1690366,0.8065087,0.5742255,182.4225279,1.4152698,50.5770144,0.8131819
"EPB41L2",17.850588,119.707351,94.336281,163.725252,335.022288,87.818383,9.939159,211.490927,9.542555,57.588757
"SGK1",101.5515,866.94863,460.19636,846.867,1240.09017,117.86428,71.37069,1030.02858,125.3708,98.48266
"MAP7",0.716553,1.9824264,8.740582,1.1791074,0.9862886,0.9025249,0.2691791,145.2957658,0.7326185,2.1733477
"IFNGR1",44.74392,451.12889,532.97263,330.14056,475.50914,75.93585,84.42991,107.61947,81.76092,41.26976
"TNFAIP3",193.34466,301.12012,143.19488,530.40883,535.04288,154.09724,865.48358,32.62964,1222.66194,31.18483
"RAB32",5.251738,142.753685,38.147342,59.111655,65.184511,29.678713,3.314719,11.005817,3.394441,15.979254
"SYTL3",6.337076,14.287627,3.512758,12.110037,14.739138,1.725772,93.689258,1.545999,61.358443,1.222954
"EZR",58.163717,29.28485,23.585275,24.694747,18.601679,23.002602,70.603978,5.190978,69.242924,21.237647
"SOD2",90.42253,241.2816,326.31507,740.28077,530.22385,382.96541,109.24187,124.21077,123.65598,285.70689
"RNASET2",134.12464,490.44392,49.14619,537.93436,955.29083,66.24591,89.05899,40.27247,122.84555,39.51953
"SCIN",15.551988,54.794536,100.953412,142.079583,390.155581,11.5875,9.072273,14.442116,7.320631,6.730828
"ETV1",3.002751,2.221371,29.581961,5.014353,4.098325,62.86797,9.047329,31.381695,7.502578,288.114047
"ITGB8",2.255591,1.555169,9.842805,3.235372,1.399006,23.917685,1.634276,56.17003,2.646027,90.556916
"RAPGEF5",5.2603648,0.5429597,159.820002,1.4902039,0.8439734,33.6824549,1.4751389,831.4045304,1.2598857,10.1442684
"GPNMB",40.699,77.49975,20.21629,639.39867,371.74306,82.30507,28.69635,26.08889,23.20152,44.07439
"CPVL",13.384645,630.673309,19.950516,284.490536,363.488755,30.199911,10.355697,13.562535,8.647114,42.76558
"ANLN",2.039563,2.970171,11.296305,7.448004,3.655364,20.097542,5.876532,1150.353776,2.513485,19.45649
"STK17A",64.86575,49.5804,32.12851,20.39528,28.8957,39.9194,167.08506,13.19445,100.91217,67.02919
"AEBP1",8.188066,1.36397,59.73949,2.919907,1.815762,247.719366,2.538955,22.089728,3.919096,77.254173
"IGFBP3",3.517008,2.607511,1684.487863,6.650641,1.89951,154.053884,7.172397,9.927417,9.045095,138.592764
"IKZF1",33.496042,45.387363,4.3512,28.111706,37.268767,2.383784,124.003267,5.821391,114.312984,1.997279
"EGFR",4.026625,2.370961,80.964912,10.098341,3.401759,66.253349,5.294954,27.660957,7.239711,422.512575
"NCF1",129.146469,85.173115,11.893023,100.747002,95.242455,6.518118,155.481092,5.769603,140.299367,4.90956
"FGL2",3.916737,82.05125,4.561318,36.266913,35.427656,5.586326,3.05835,2.209699,3.480538,1.213554
"ABCB1",2.5358871,1.0707807,508.2132176,0.6804418,0.5528714,10.2341753,25.8435938,0.8466289,12.9774098,4.4059741
"SRI",64.06889,144.00611,213.80288,93.85308,100.6983,265.48836,145.65262,274.97553,159.45856,656.57629
"GNG11",0.3700534,0.5308985,300.0573657,0.8956156,0.7962918,65.8948529,0.5816198,2.1474896,1.5125531,12.0563904
"COL1A2",4.9353,5.320443,81.908606,6.342855,5.086343,3072.549235,5.98053,37.278398,6.256913,58.551171
"PON2",17.48456,60.14878,949.76355,56.58812,64.22844,179.67655,20.57234,285.8687,19.09662,421.22247
"ARPC1B",228.56993,911.37762,438.75675,769.04585,869.54014,299.62352,505.37226,59.32904,553.00824,87.38167
"TSC22D4",26.26985,34.79669,38.98275,32.28989,28.55237,90.20714,56.17374,625.74655,53.33418,353.59515
"PCOLCE",6.020234,4.291168,23.905477,5.965449,3.98525,671.962849,6.125613,18.978664,6.21862,51.547535
"LAMB1",3.272451,2.19592,329.493922,1.639235,1.255215,189.267593,1.946529,6.572612,3.344536,22.583563
"NRCAM",5.694704,1.264257,56.645196,5.318552,2.521755,93.000916,5.548598,31.861116,7.42873,228.291751
"DNAJB9",120.04341,70.50484,66.79841,59.50027,39.72579,57.37659,89.66885,80.39307,120.11541,77.22645
"CAV1",10.152921,1.7883269,229.044131,4.2223873,0.8473725,223.4441939,3.3572255,40.7989043,4.4517603,78.0512408
"PTPRZ1",134.89392,30.68934,515.39895,77.95386,43.9598,833.0168,78.78204,466.9577,120.44077,5462.16718
"GPR37",0.04173863,0.08156113,0.43278458,0.35201573,0.29541261,2.23565891,0.14375082,138.31023607,0.12305147,6.59951104
"PODXL",2.1810876,0.3817564,381.7243753,0.9769739,0.5860206,12.9890203,1.265652,5.6214108,1.5436719,29.2331684
"CALD1",9.463165,2.974658,583.637318,11.450969,5.384775,1864.240807,8.593348,170.557961,14.659487,278.037364
"PTN",32.50664,10.4285,205.10941,35.83083,14.91793,1033.73635,28.25961,549.29984,38.16621,1892.19124
"CLEC5A",8.282892,161.08783,11.029267,215.019584,149.60321,11.404335,7.921103,8.871176,6.68507,4.872822
"TRBC1",57.072893,15.787776,13.191333,8.615949,5.554829,4.9016,770.161504,4.535293,604.215181,4.861875
"TRBC2",81.577134,26.187272,13.471072,9.010523,5.678395,4.862285,690.295782,6.526014,668.07929,5.28444
"ATP6V0E2",12.35128,12.03644,21.40958,15.10031,18.06817,61.7414,62.85386,116.72418,60.85836,202.72807
"GIMAP7",11.117009,42.008897,141.289734,29.807217,29.169379,2.417753,249.993661,2.957307,171.857064,2.158309
"ANGPT2",2.5875375,1.0586353,375.204866,0.8517277,1.0540317,16.6876979,2.4877476,11.5816311,2.3200563,3.221643
"BLK",44.53660506,2.60163637,0.43177604,0.06184973,0.02639478,0.05567802,1.07338276,0,2.86037578,0.11312269
"CTSB",209.1202,708.0365,445.3465,2667.7193,2279.378,449.8713,175.7947,247.031,201.2651,285.4324
"MSR1",22.069418,173.824667,21.740489,440.415076,474.465341,21.21769,13.618535,17.007001,11.264378,8.940633
"MTUS1",6.981897,20.604744,772.289023,48.526355,92.211451,275.256124,8.225709,996.311761,10.39795,50.812223
"STMN4",1.358999,1.3337957,1.8977463,1.3800039,0.7501709,5.5059831,1.4600037,361.1985837,2.8795815,52.3988972
"CLU",108.59861,54.7813,345.52157,129.24256,65.24801,1336.87528,100.83388,2005.54608,124.19132,3995.30933
"PNOC",22.41934799,4.34414845,0,0.1403955,0.06741744,0.195877,0.09949932,0.15212956,0.05315522,0.74846771
"LEPROTL1",54.61998,99.83328,96.36547,83.1112,86.81747,74.623,364.59816,79.16345,358.44177,115.8719
"RAB11FIP1",15.6383191,43.6537921,1.0082369,13.2084839,7.1941148,2.1914916,14.6946913,1.5868727,29.8876816,0.6294766
"ST18",1.4303992,18.7095134,0.7466729,13.0666692,5.6441307,2.3581384,0.7139736,439.0733937,0.6382991,2.597103
"PREX2",0.5425994,1.9870238,104.0209258,0.3523022,0.2112535,5.2986674,0.1047728,11.1403501,0.4063161,10.6881125
"TPD52",129.79735,38.22195,114.04389,21.80622,22.91114,19.66909,46.34517,234.80354,58.71587,66.14264
"PMP2",6.46694,3.538842,25.0966,7.115811,4.926971,71.613464,6.422159,111.99517,8.91956,401.6797
"CA2",9.280131,27.54944,1565.334559,22.110433,6.953406,126.563967,3.592642,822.260676,8.291234,79.470696
"TP53INP1",28.908068,2.176217,6.646477,3.215896,3.456236,3.012544,5.636634,2.898985,8.740206,3.324767
"BAALC",19.098157,5.707352,91.849144,17.186782,7.949171,156.494877,16.848393,502.910536,29.355089,621.633921
"CTHRC1",6.4434435,1.1607936,116.524594,1.6231319,0.8115207,395.1237812,4.1279698,13.0856194,16.3219181,31.3897978
"ENPP2",1.2307534,5.982574,13.8994232,2.0581486,1.6192209,4.5547059,0.4175968,237.0851633,0.3649886,1.3832641
"SLA",68.26995,186.5677,28.38638,328.16061,277.44162,12.25041,350.41247,18.6447,369.78015,10.39823
"NDRG1",47.17505,57.83381,136.98396,142.90291,49.3348,199.75915,86.74353,1161.85587,114.84774,204.32095
"PTPRD",0.10452371,0.17109951,0.86660024,0.13213651,0.06600722,1.25491615,0.11106299,46.81279036,0.19944655,4.9079907
"NFIB",3.3550999,0.5162803,137.1868844,2.0431675,1.2749047,30.7067259,2.6509566,42.1625678,3.4609419,94.3303664
"PLIN2",64.36256,133.5639,135.96122,542.41722,282.45214,111.09346,101.70363,58.04067,125.18,45.48326
"SLC24A2",0.06489698,0.02595359,0.26670453,0.14484338,0.04931579,0.67403888,0.03421026,68.9762473,0.0614497,2.1233089
"TPM2",16.224604,5.964052,66.596015,5.1454,4.707877,980.329869,4.682813,13.053067,3.435027,46.470707
"PRUNE2",1.172738,2.386311,7.169262,5.770756,4.347453,22.778973,1.784167,332.407503,3.389291,46.034246
"CTSL",23.82442,61.45668,44.26292,390.40913,292.85759,140.63135,20.89391,106.71722,35.09334,61.58739
"S1PR3",0.03270581,0.01354538,3.58987471,0.5844444,0.0827444,19.84456555,0.16777475,0.28734675,0.09277611,0.85744081
"OGN",0.4981939,1.2204362,1.4731348,0.3154291,0.2651392,140.3961348,0.8133541,6.2407943,0.9945985,2.3248597
"SLC44A1",9.678111,11.999875,27.809839,12.674937,9.019118,35.844363,4.180078,429.698261,5.699561,44.6414
"AKNA",10.424073,15.308737,3.173692,9.339619,8.434661,2.939956,46.738851,3.188109,29.086639,2.488293
"GSN",12.063149,186.992821,155.435941,140.096298,169.307265,111.588549,9.020914,1041.303217,7.491799,25.308265
"ENG",11.282742,49.756731,794.341205,143.597073,133.265853,76.232356,17.601273,9.229715,11.527638,9.459731
"AIF1L",3.42031,1.014339,37.416454,1.99465,1.249602,15.783061,1.713573,316.756935,2.201171,58.670366
"COL5A1",0.8530593,1.4123727,15.1965284,1.5799744,1.2212834,334.5070072,1.1063494,2.1266355,3.1111175,11.6751476
"EGFL7",1.5827132,0.9082739,377.4379342,5.6352319,4.6770232,12.7018999,1.3340814,1.1048062,1.3287793,2.3054314
"PHPT1",92.37177,126.08911,177.08895,126.43253,119.4068,382.63629,126.11951,303.13334,130.58767,517.70302
"PTGDS",153.88231,16.34031,146.93924,28.57986,16.53931,1990.52637,86.2702,7362.47504,31.37917,190.85031
"ABCA2",2.962457,6.131944,10.143168,5.79862,5.224283,12.468504,22.451225,724.097673,14.435407,24.114343
"NPDC1",10.08972,11.45734,548.52028,19.33151,11.06117,95.72846,26.38408,106.26141,46.06021,304.57643
"GDI2",84.86253,257.50732,130.98985,183.53074,158.98215,113.78092,96.54099,175.42211,104.35175,79.66695
"ITIH5",0.1830765,0.1408785,123.3239439,0.2048857,0.5185802,42.2422596,0.048726,1.1385393,0.1554526,0.349899
"FAM107B",185.95839,116.6779,130.19449,126.27989,68.11857,81.74061,325.35008,1220.76261,391.54174,67.6824
"PLXDC2",8.54886,103.26087,15.620128,145.208072,180.432403,22.333296,4.546586,26.986434,3.380434,4.502662
"PIP4K2A",69.20925,103.78322,41.95241,68.78719,56.1852,33.49192,301.68923,988.99645,165.32698,37.9894
"ARHGAP21",23.23327,60.83131,86.19409,94.53645,117.29494,84.72812,15.37845,1128.7992,16.72541,175.18063
"APBB1IP",33.019253,106.799915,6.686877,109.445458,186.704902,6.192766,114.465959,7.905618,83.924323,3.416989
"SVIL",2.718853,10.548052,127.620003,7.75411,1.708482,204.527226,5.836561,5.771783,14.482772,4.510246
"ITGB1",168.4711,304.2513,1939.3451,397.5537,409.0344,1396.4277,393.7128,415.0209,357.9351,225.6198
"WDFY4",6.5985561,33.2499673,0.6582466,6.491976,7.8607788,0.5244351,0.3478174,0.6404396,0.2412487,0.1896239
"ANK3",12.869727,7.849133,2.879296,4.535438,2.761448,10.200177,36.450074,452.181583,66.395635,27.365638
"SRGN",366.07448,1480.51859,813.42867,2242.91356,2045.74765,176.53233,1423.7925,81.20413,1637.19071,50.74238
"PPA1",86.77904,623.36304,246.46547,128.58499,126.43538,188.71997,121.92506,370.86186,190.93955,127.70988
"PRF1",2.7278751,1.0909191,1.6629255,0.6455412,0.3808636,6.0965525,86.0688954,0.7504529,16.3909719,0.2815077
"SPOCK2",41.082201,9.86347,181.828235,4.520367,2.991249,21.297337,170.247689,8.414012,327.849858,32.056382
"DDIT4",263.56129,406.77788,219.96464,333.04978,404.03723,182.83087,584.44295,126.53969,665.36396,120.91627
"PLAC9",0.08862923,0.28386399,40.45069755,0.6309822,0.66870327,334.39576616,0.27310298,5.22268754,0.53560152,3.84239282
"ACTA2",4.298075,4.383173,41.192683,4.046123,6.98419,796.296684,16.271201,3.983434,18.511949,8.291168
"PDLIM1",41.078209,15.633381,232.440718,2.64558,1.07712,247.742156,10.749,4.756605,3.837129,11.937776
"SCD",1.761912,2.249077,3.596093,15.539727,8.588261,6.107491,2.970746,201.432412,2.432639,15.78032
"DUSP5",30.980101,40.728047,27.278696,10.159582,5.019434,13.680378,30.547731,4.218987,40.764502,7.515262
"PDCD4",130.55324,87.09612,345.88541,62.90654,70.83585,39.13771,335.75127,53.92119,264.44906,23.673
"ABLIM1",6.2584424,0.9880198,171.2364322,0.6909824,0.4264518,9.5408475,19.9477516,1.6828329,17.7666057,10.6060162
"RGS10",59.10998,728.17068,43.97106,464.4716,744.17949,70.34931,223.92204,26.23668,242.65967,17.42315
"FGFR2",0,0.01311967,0.12312788,0.25206058,0.20758009,1.16304099,0.38271374,158.65542606,0.20685826,2.9277839
"LHPP",29.90379,23.76575,16.94624,23.11064,22.70697,29.28053,17.6736,1028.66762,16.75314,24.50823
"NKX6-2",0.6598294,0.5637455,2.6183223,2.8029755,0.6418232,3.4428825,0.8668217,1207.724549,0.5400644,4.4273232
"IFITM2",108.14933,515.38444,810.88109,262.16586,190.34052,617.81548,485.30993,31.00432,529.23938,62.43597
"IFITM1",28.05788,31.460033,91.709672,11.455997,4.783061,339.220092,294.814496,16.498669,246.474458,4.303212
"IFITM3",48.24679,499.97959,1722.65494,361.36005,261.86722,3409.60557,48.63996,311.29539,43.55664,459.98829
"LSP1",123.070747,400.193923,10.061459,188.068386,111.327646,15.007772,271.131882,10.542445,190.83563,9.701869
"CDKN1C",3.169622,9.887948,11.184609,11.820089,14.135761,17.347914,6.394298,294.993466,5.754249,43.003268
"CD59",51.83236,90.66429,936.86983,119.8656,138.07264,361.90605,26.79576,292.18627,48.65163,154.21097
"CD44",171.16377,182.88536,43.41386,451.31043,154.96099,204.63348,557.8642,86.23335,446.49122,139.07086
"C11orf96",2.413503,5.967277,25.752902,3.338939,1.054757,187.344248,2.349126,95.731128,3.932184,59.204703
"MDK",14.6357,10.24591,68.52368,24.03616,14.12144,271.90959,13.99988,102.25428,19.40761,467.65768
"SPI1",18.384071,185.967014,6.962993,182.19107,164.44682,7.107726,8.466712,7.324101,8.087341,5.543426
"SERPING1",5.008332,12.481172,23.566483,37.755643,43.860724,207.036629,3.385436,13.168652,2.782899,30.796694
"MS4A6A",60.59253,731.52487,28.66651,610.28591,666.46583,26.991,29.08519,24.39141,18.90009,10.28037
"MS4A4A",10.591465,60.408231,6.087209,153.675855,163.950126,5.872647,6.068901,6.899465,4.972202,2.935126
"MS4A7",57.25484,400.78945,34.99784,765.4576,888.34289,30.21806,25.71408,30.09891,17.02075,13.59767
"MS4A1",337.8394061,20.7612771,1.646598,0.6750617,0.4144922,0.1520899,13.1059982,0.9885606,5.190747,0.8274668
"MYRF",0.9673104,0.2396225,1.2683776,0.5073637,0.2372657,1.406015,0.3840672,214.8917416,0.3632897,3.6983787
"CTSW",8.4279007,9.3543933,1.6371787,3.3638146,3.3112488,0.7900212,273.2448315,2.5656122,49.670975,0.7880865
"CD248",0.08492731,0.1447211,3.05974349,0.09141092,0.1038326,42.029207,0.1494546,0.43302339,0.07902507,0.71481226
"TBC1D10C",32.121563,14.570936,1.929028,7.782316,5.036858,2.226471,136.750727,2.69085,101.121957,1.186554
"CARNS1",0.26899395,0.01100625,0.14007894,0.22073247,0.19879505,0.48249118,0.45366086,119.80077524,0.57577968,0.45207068
"PLEKHB1",10.949301,4.679562,9.285309,7.681788,10.488382,22.667313,9.872828,727.250958,14.256491,100.545496
"UCP2",145.14403,338.39751,27.20556,228.21965,233.03387,17.05351,261.62386,23.81158,249.08623,28.04477
"SLCO2B1",32.943452,123.998211,292.07509,372.584682,496.643207,22.37851,14.499525,23.850319,12.533979,8.700416
"SERPINH1",23.2463,27.30457,306.67071,40.05711,23.78249,366.65825,15.41654,12.23423,25.39019,55.80422
"PAK1",10.757682,174.577063,3.764538,63.914951,74.748341,20.292114,13.891259,22.292604,12.154967,16.84572
"FAM181B",1.8585178,0.6497211,8.041204,1.4885261,0.8001896,10.5135332,1.8084916,43.9410223,2.5026959,112.5083003
"RAB30",71.29494,22.597304,43.101472,3.314411,2.824791,32.467447,14.367477,152.327085,18.134248,31.929692
"PRSS23",1.6161944,0.5573867,295.8092677,1.2836729,0.5143965,73.9840743,5.8296681,3.3221493,2.8769191,16.7542785
"FZD4",0.02421348,0.03251072,26.98222201,0.05135818,0.02363976,0.98589489,0.03956748,0.23730246,0.06243361,0.26587933
"BIRC3",331.14775,376.44232,23.79504,51.90609,36.96642,22.83967,193.60722,84.14334,491.8931,18.01102
"POU2AF1",133.85905314,5.50668809,2.1940921,0.16407161,0.06124641,0.54100691,1.53074793,5.61938613,3.12796755,0.38675368
"CRYAB",18.73776,14.31461,41.82931,41.75574,17.49528,333.94235,19.25514,3575.20451,30.19945,398.18503
"IL18",14.136573,253.273614,12.649589,187.130135,275.207813,10.87694,9.758527,9.604547,6.01271,4.768264
"NCAM1",9.039031,3.472048,11.610349,4.215402,2.165484,39.201841,10.159021,360.055045,6.486744,194.943442
"NNMT",2.107437,2.124962,115.682081,11.735621,4.629331,649.635102,6.474255,22.514166,7.414922,128.864745
"TAGLN",5.784374,5.005405,138.340446,6.861806,6.121358,1867.73671,6.007355,12.372471,5.576969,30.926875
"FXYD6",8.169052,2.818725,38.057379,17.708801,8.547167,101.015058,9.764455,97.930929,12.782665,398.839466
"CD3E",22.074657,9.630867,6.882124,4.449858,2.921169,2.174876,351.127142,4.059164,310.749841,2.44168
"CD3D",94.35554,37.793093,18.37028,18.025021,13.608929,10.46282,1665.190356,14.173959,1328.233418,8.807094
"CD3G",18.369069,6.323345,3.31467,3.472103,2.783594,2.77311,376.009841,3.577143,280.805717,2.018401
"MCAM",2.187425,3.316554,580.863965,1.568947,1.302406,209.596566,5.716834,61.987319,40.053501,31.655967
"THY1",8.085047,3.633156,143.547126,4.367499,3.130772,640.082805,5.434117,31.795168,8.130566,177.690239
"SORL1",9.244308,68.239669,9.126984,81.646419,145.953877,8.539415,30.824212,62.29229,32.417567,15.736637
"ESAM",0.1709744,0.3113595,268.6680196,0.3021396,0.255017,13.6037134,0.2082789,0.4393223,0.6164959,0.4880403
"ROBO4",1.2772531,1.8048564,558.95463,0.937794,1.1036643,5.4412223,0.5177922,1.0218429,0.8612443,1.6026931
"FEZ1",8.410625,3.135151,36.607858,9.983096,6.496904,83.243829,9.327395,1231.817235,10.729501,264.952725
"ETS1",39.91896,9.475189,170.011628,9.295731,8.694069,49.985656,233.442818,9.738844,206.411898,13.022716
"CCND2",135.40638,101.44061,201.88034,47.61443,51.66856,225.7029,246.83445,99.04933,292.74826,852.42982
"VWF",3.121449,2.193876,1891.550504,3.489351,1.723268,13.072193,4.281865,4.603278,4.353692,1.693746
"CD27",74.145219,7.301311,3.440719,1.875865,1.424704,0.930802,201.535406,2.263599,121.746027,1.35748
"PTMS",69.19274,203.23898,455.28529,179.92158,182.79421,672.50132,132.16813,163.07803,96.26118,704.87158
"C1S",2.665042,2.212026,15.38593,3.231042,1.875408,488.502733,2.553274,23.971236,1.791044,41.682312
"C1R",5.852125,2.58331,30.56837,6.113994,2.662273,430.071705,5.489466,37.701517,4.247719,120.745191
"CD163",64.03636,376.09365,48.61898,1027.35572,709.27573,31.49642,33.83896,42.04912,31.58508,15.58171
"C3AR1",8.972277,59.1921,10.039967,109.509456,148.699558,4.36849,10.104614,3.963655,15.42138,2.383509
"A2M",57.15555,276.30381,4410.66766,645.91306,1191.12319,408.14043,42.90509,70.63435,34.86767,163.81411
"KLRB1",9.447659,5.824695,4.441069,2.556511,2.354457,2.465786,125.999316,1.331719,312.811047,1.277291
"CLEC2D",48.964328,28.473405,12.735597,23.941529,23.901789,11.823093,232.631598,9.295014,218.433834,15.417355
"CD69",362.831272,124.086148,32.147866,71.376855,125.850095,8.907025,894.86991,19.925572,1029.454479,9.914963
"CLEC2B",60.2985,149.34415,104.84996,151.04913,112.64676,73.54919,387.77788,20.98177,173.10506,48.01553
"CLEC9A",0.8692903,76.1086279,0.49035656,2.83998662,9.85924981,0,0.20984096,0.49444135,0.15822103,0.09772149
"CLEC7A",12.629131,210.588092,15.353498,203.018113,214.115283,8.1239,9.585509,7.581048,26.026079,4.049348
"OLR1",33.592581,150.015406,39.743278,393.969144,617.610709,22.169755,15.859608,21.042053,13.873767,8.054066
"KLRD1",4.717452,2.350253,2.39399,2.13336,1.655118,1.525315,357.834148,4.518809,44.076566,1.469094
"APOLD1",4.03199,2.488143,372.837967,1.419326,1.232234,45.512436,7.341208,3.242709,8.320309,4.617843
"MGP",12.398996,7.152164,656.710188,7.859368,8.930477,2931.638994,9.894512,74.213285,7.133269,82.558312
"ARHGDIB",312.23725,660.65035,420.61261,498.44713,512.96811,161.35619,887.7207,26.02956,821.28449,18.87947
"EPS8",20.61729,66.0385,223.14594,87.44543,109.85476,399.19486,51.02909,129.05881,42.52781,63.86422
"BHLHE41",98.34063,413.46143,43.02881,322.12383,846.16155,65.43949,16.65057,527.40481,18.50165,70.92217
"SLC48A1",5.527136,8.256825,18.04124,17.066109,12.412461,15.246046,4.823389,433.163236,5.977562,27.731787
"FKBP11",374.44618,16.803484,43.970397,11.503479,8.865612,126.089732,98.903331,10.684071,114.760713,26.806816
"TUBA1A",149.0715,198.6052,392.2839,152.7401,123.4959,893.7414,243.5561,2677.3377,240.9358,3381.5483
"LIMA1",10.49787,21.99188,77.1007,14.61056,14.64706,119.93843,21.91724,64.32061,29.64451,206.41133
"ACVRL1",0.5712996,1.9755335,274.5092598,6.6279666,2.7369779,19.3635425,0.6455564,0.4919392,0.4134192,1.0900951
"NR4A1",157.66959,236.44495,167.17956,263.63929,383.8142,107.18311,72.07901,41.829,87.90491,22.60393
"IGFBP6",2.918445,2.837229,28.329992,2.653744,2.450403,259.611361,5.579756,11.33222,3.238337,33.875301
"NDUFA4L2",4.353722,1.554717,106.410692,6.556823,2.086048,638.964496,2.683271,6.242728,6.04643,85.273433
"IFNG",11.5995776,5.0559958,3.0643939,2.4558436,1.3568254,0.1304727,302.8905761,0.7028686,48.7296308,0.6736442
"CPM",29.95697,110.81701,104.27143,420.72407,534.81573,161.23229,14.96611,161.26147,18.01714,42.90507
"LYZ",110.16237,1599.3641,72.76789,1668.85484,366.49316,25.10901,54.37224,20.88526,51.61727,25.48224
"KCNMB4",0.9977503,1.3464667,16.7710147,1.4993286,1.3637083,5.420171,1.1714113,288.9806869,1.0135402,20.4456448
"PTPRB",0.09516366,0.04942413,65.49959708,0.12162133,0.08866173,0.4641569,0.05201739,0.48081192,0.06196721,0.14269917
"GLIPR1",67.32112,215.84207,15.14719,168.58527,156.57578,112.63914,137.34093,13.14911,134.26059,30.98555
"PHLDA1",4.556762,3.3707,16.059578,13.369129,9.17405,38.667853,6.840514,9.471279,19.000597,58.472112
"LUM",0.01140746,0.36334892,12.13188653,0.62306605,0.74679229,488.35341789,0.3951086,6.90580617,0.16180514,2.69500031
"DCN",2.68893,1.2593,190.973012,3.985549,6.302154,3942.45908,2.811087,77.839178,2.065689,14.995895
"ANKS1B",1.4355746,1.0548071,1.5377591,1.120268,0.7032025,6.6829425,4.9241442,433.224283,7.8817678,17.975669
"ALDH2",9.359967,113.268229,25.243212,67.088729,68.589524,18.814453,3.05499,19.485985,2.918547,26.649528
"AMER2",0.28217247,0.02090187,2.25800935,0.55909306,0.28462676,2.24332212,0.44509705,273.77233158,0.42548605,13.8987176
"FLT1",1.5409787,9.0182539,489.8314227,14.3737101,5.3769894,6.917778,0.6809398,0.2275155,1.3344613,0.5644138
"ALOX5AP",118.93699,761.47751,54.53906,985.96242,1144.57203,44.57472,302.53597,43.92522,298.86718,27.54871
"RGCC",84.76579,425.82409,2875.68819,417.62601,365.76242,109.86723,329.91609,491.48631,375.07915,102.2481
"TSC22D1",21.63493,16.38398,1442.6072,35.06188,22.17427,423.22665,39.66428,412.35326,35.34111,511.97529
"LCP1",176.09846,551.75968,34.80771,357.35648,172.38321,10.24756,748.73092,27.29904,477.66651,10.18742
"PCDH9",5.8033254,0.472048,5.0484879,1.3671712,0.6853633,12.9341988,1.325774,192.9921974,2.5713031,52.5824668
"KCTD12",6.822052,65.299782,45.329196,79.552093,83.909192,9.936242,3.322771,4.402478,3.124167,7.619554
"SLAIN1",5.596277,2.384184,10.408432,2.96415,2.044342,11.917611,10.61238,799.189734,11.467804,61.165345
"DOCK9",3.663839,0.7272929,566.1822012,1.058837,0.5701738,12.6136005,16.5766267,110.9370226,19.7395856,4.3291193
"GPR183",92.253985,222.207911,15.097067,173.067317,185.839004,12.492919,74.952342,6.293168,133.670393,4.84116
"TMTC4",4.168374,4.164613,36.029715,4.998164,3.900155,6.399585,5.104731,352.699949,5.967569,18.148952
"COL4A1",3.658465,1.001175,1213.211737,2.698976,1.944896,660.137111,1.477535,4.644658,2.162484,30.194749
"COL4A2",4.595115,1.760354,1868.642189,5.640453,4.201405,1055.417434,3.69484,11.328513,3.479644,80.5196
"RNASE6",46.45863,200.489418,7.697355,149.698708,158.030723,6.604054,9.171283,5.800323,6.557134,3.624533
"RNASE1",45.7584,69.10132,414.16111,1124.35228,570.27301,40.43157,54.53041,897.8978,41.49796,46.39459
"TRAC",65.744183,19.028004,11.314956,7.816905,4.771569,9.814167,521.535087,5.771443,604.981204,6.085013
"PSME1",164.7652,251.23696,150.57667,174.10377,146.25363,161.07321,468.29322,237.87381,350.42925,95.32253
"GZMH",43.299431,15.041611,7.264669,7.742627,5.064234,4.816371,1141.695478,6.80174,74.416376,2.982954
"GZMB",99.6751081,8.6236937,2.9601514,2.8078299,1.3419132,1.0770857,357.4413294,1.9130407,30.572329,0.6419915
