"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"IL2RG",1.06309083,0.8755506,-0.48528935,-0.10768579,-0.36179005,-0.54918613,2.83163658,-0.49137201,3.32008945,-0.57815597
"ITM2A",-0.03778958,-0.4983953,27.66917869,-0.57143448,-0.6100686,-0.36328813,2.71147656,-0.07381642,2.08645222,-0.4343441
"BEX1",-1.0084969,-1.0711492,-0.9087761,-1.0090052,-1.0397961,-0.8030355,-0.8188207,0.7139282,-0.8019983,1.3442792
"TCEAL9",-0.7253021,-0.739344,0.1347804,-0.4836616,-0.6232714,1.0810707,-0.5417101,0.1800886,-0.5707785,0.7229135
"BEX3",-1.2521563,-1.2549165,-0.293405,-1.1189711,-1.2004478,0.3549345,-0.9750451,0.1013435,-0.9320822,1.4169813
"TCEAL4",-0.70359511,-0.48399759,0.05679522,-0.37007478,-0.34104009,0.32198147,-0.52574093,0.55391773,-0.52815452,0.50908278
"MORF4L2",-0.54140954,-0.5694345,-0.03769212,-0.41601463,-0.50143006,0.5078661,-0.41131437,0.15847108,-0.39811595,0.51608414
"PLP1",-2.0162284,-2.0029572,-1.5131368,-1.8692829,-1.8875293,-1.7533192,-1.6638548,56.9532103,-1.6720153,-0.4236384
"TSC22D3",1.2474427,0.7991174,-0.1662286,0.2896305,0.2711602,-0.4462767,2.3875817,-0.8013242,3.552809,-1.0432044
"IL13RA1",-0.5423806,1.1108509,0.2270681,0.6387582,0.8512837,-0.4295888,-0.5332711,-0.5432806,-0.5947099,-0.5255936
"PGRMC1",-0.7490786,-0.6956384,-0.2397586,-0.6243624,-0.6214692,-0.1233118,-0.5035439,0.8809522,-0.539266,0.6955233
"LAMP2",-0.5375882,-0.35072972,-0.19182046,0.0165384,-0.00124092,-0.22900139,-0.41792522,3.75614221,-0.47176632,-0.01828334
"BGN",-0.47618669,-0.48978385,4.06944437,-0.44207354,-0.45962685,15.7306016,-0.37915359,-0.32394494,-0.3927841,0.05286056
"FLNA",-0.47937029,-0.01736465,0.87820458,0.15688563,-0.60172707,1.24914248,0.27381454,-0.56116899,0.10560461,0.18314491
"RPS4Y1",-0.13011066,-0.16793587,0.12518443,-0.39004967,-0.16181055,-0.13223974,0.7638229,-0.30860612,1.01862102,0.07770308
"SEPT7",-1.07276414,-0.97287515,-1.02831643,-1.10394863,-1.23386585,-0.80392775,-0.02657296,2.26106966,-0.30018196,1.06697217
