"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"VWA1","  3.2917837","  2.5869155","538.1232083","  3.5440547","  3.6707496"," 48.8061438","  0.5291913","243.3923405","  1.6866149","114.6429543"
"SLC2A5"," 33.914139"," 21.989209","  5.556612"," 92.410040","371.156548"," 18.188806","  4.568348","  6.537075","  2.131619","  3.666729"
"SRM","172.03699"," 75.72824"," 87.33262"," 63.50656"," 66.41163","220.32750"," 46.74565"," 56.69560"," 51.35565","309.53732"
"EFHD2"," 60.36494","307.15455"," 93.76291","214.49217","207.74361"," 43.29046"," 73.67183"," 19.04700"," 49.53601"," 57.18430"
"PADI2","  3.8106836"," 46.8502099","  9.2851170"," 80.4526288","286.3842339","  6.6678527","  1.0782835"," 85.3509123","  0.9033716","  4.8987142"
"MICOS10"," 48.93385","118.31928","145.29110","215.84505","246.27697","485.69381"," 23.67033"," 75.12211"," 35.46326","100.20214"
"CAMK2N1","   8.613625","   3.453969","  30.354082","   4.967154","   6.612540"," 146.969807","  10.073162","1047.380224","  10.157493"," 277.473722"
"ECE1"," 19.135207"," 20.399331","284.799087","  1.137612","  1.148620","111.447263"," 11.316535"," 20.464250"," 15.196049"," 28.199987"
"HSPG2","  2.4795547","  4.3106377","995.4700843","  1.9355138","  2.2597218"," 79.9221901","  0.6609715","  2.1793628","  2.4787786","  6.6704090"
"C1QA"," 190.17499","1253.37774","  65.61642","4871.66407","4536.59173","  87.86110","  53.92999","  62.42313","  39.68329","  24.89228"
"C1QC"," 106.212161"," 676.101072","  38.701690","3043.173128","2985.092032","  41.528476","  23.371427","  36.296039","  23.904071","   9.693339"
"C1QB"," 257.18877","1419.68219","  94.23556","6455.45848","6914.77707"," 122.28225","  56.30761","  79.40427","  50.10671","  30.53526"
"ID3"," 35.33819"," 34.71818","436.37631"," 47.02849"," 17.92055","267.59512"," 16.34328"," 48.33109"," 13.99449","108.06316"
"RUNX3"," 54.9642233","120.0180191"," 11.7680431"," 31.5292024"," 18.4190870","  3.5114569","313.6560399","  4.5412699","104.7321659","  0.2265266"
"RSRP1","199.04299","237.78511","191.15013","178.69845","188.47852","121.53386","283.92923","129.22243","222.31833"," 98.89718"
"STMN1","  58.07072"," 112.27434"," 135.59939"," 121.48787","  72.44280"," 134.35016","  54.99136"," 829.25921","  33.85011"," 380.41170"
"SH3BGRL3"," 498.4452","1323.7438"," 517.1507","1290.8167"," 988.4427"," 731.9238","1163.7982"," 238.3703"," 928.9184"," 464.5619"
"CD52","537.865647","266.168854"," 22.051270","175.804359"," 19.379147"," 10.217077","859.406104","  8.113142","776.755140","  1.364161"
"LAPTM5"," 344.50358"," 799.90673"," 129.72817","1792.55193","1399.20462","  62.19635"," 244.70247","  34.65857"," 277.63013","  15.19843"
"SDC3"," 12.109896","  8.545241"," 79.193945","223.494616"," 58.910825"," 34.319480","  3.319675"," 41.156558","  3.060357","315.811779"
"MARCKSL1"," 76.07879","161.15026","450.54413"," 19.17201"," 14.75382","193.89223"," 43.24450","652.74379"," 40.51189","864.69307"
"C1orf122"," 61.95300"," 69.47864","116.49337","107.49683"," 99.86863","328.71045"," 35.27933","260.89951"," 39.54979","427.44770"
"MFSD2A","  6.509830"," 16.442385","514.498315","  7.097692"," 10.928745"," 10.916670","  2.473854"," 10.591154","  1.438390"," 20.248435"
"PPT1"," 39.14609","399.01348"," 69.97042","404.90358","335.75892"," 68.21957"," 28.64558"," 48.83188"," 39.17969"," 90.61153"
"SMAP2","394.34593","393.79187"," 88.99454","288.59847","464.78599"," 35.59937","202.17391"," 46.20105","227.85769"," 44.40090"
"GADD45A","141.37026"," 78.65988","106.71416"," 19.73188"," 30.42371","107.77586"," 65.62532"," 68.49049"," 77.16639","469.97816"
"ADGRL4","  0.7213553","  0.2547164","833.0896431","  0.1377560","  0.3200357"," 11.2595988","  0.0000000","  0.2751609","  0.7753408","  0.4369830"
"TTLL7","  2.5752028","  2.9608574","  3.3962845","  1.4086591","  0.7372204"," 25.8048209","  1.0178018","405.7837782","  1.9840673"," 42.2837891"
"LMO4","113.89643","109.29118"," 75.43792","101.51133","114.02249","223.06771"," 43.89428","212.88542"," 51.08353","461.38816"
"ARHGAP29","  0.8745413","  0.0000000","475.2466184","  0.6699007","  0.4865759","266.5227139","  0.2005940","  5.0238884","  0.2874951"," 10.6130969"
"F3","  2.294980","  2.041788"," 43.390566","  2.447180","  2.386777","618.455647","  1.402550"," 35.107202","  1.838214","148.899701"
"CNN3","  9.291373","  6.211101","208.820439","  7.063167","  6.939871","330.988625","  3.248286","108.088648","  5.665834","396.418801"
"PALMD","  0.6293546","  0.4426008","294.0608554","  0.1102827","  0.3451347"," 27.7452999","  0.4495479","  1.8674973","  0.1988478","  3.1259549"
"CD53","173.760537","366.350046"," 22.348566","403.304875","477.106097"," 11.109450","215.574177"," 11.138925","203.438261","  2.207803"
"C1orf162"," 42.243593","607.777257"," 18.402839","392.972347","297.197206"," 13.120382"," 22.651431","  8.172105"," 75.501083","  2.904504"
"TMIGD3"," 15.087226"," 52.739304"," 12.588025","301.314186","794.535418"," 11.127891","  4.943588"," 15.781211","  5.214076","  4.431807"
"OLFML3","  4.639943"," 63.082659"," 21.875904","197.534955","321.573730","330.027710","  2.335205","  9.159109","  1.446320","  2.938771"
"CD2"," 57.858922"," 49.296690"," 14.004314","  6.663493","  7.655457","  4.055528","627.926866","  7.929333","379.053095","  1.113205"
"TXNIP","1187.96644","1320.17545"," 229.61207","1396.61035"," 541.53210"," 173.64973","1032.28654","  82.61444","1569.14010"," 147.36179"
"FCGR1A"," 19.277346","131.895854","  5.894135","379.892465","701.800511","  7.056496","  4.922292","  6.834079","  3.060005","  3.005054"
"PLEKHO1"," 69.26391","290.23324"," 82.77272","131.39985","235.19009"," 52.77829"," 56.90445"," 17.23028"," 45.77943"," 80.02214"
"CTSS"," 265.878650"," 572.413636","  65.894126","1261.140620"," 769.436562","  31.772661","  86.685118","  15.787019","  64.514205","   4.485677"
"S100A10"," 183.5902","1100.4551"," 349.8988"," 818.1376"," 242.0052"," 823.6398"," 343.3422"," 157.4132"," 467.1000","1002.9844"
"S100A11"," 298.84514","1798.21503"," 492.46678","3491.96946","2601.16446","1796.78576"," 266.65592","  84.84470"," 457.51319"," 269.85274"
"S100A9","197.427938","336.823553","186.446867","539.877282","736.807183"," 32.472749"," 60.882090"," 20.218356"," 53.845279","  9.652553"
"S100A6"," 321.4078","1317.0397"," 383.8812","1214.8512"," 401.8180","2393.2626"," 629.0534","1685.9294"," 819.4229","2429.8180"
"S100A4"," 311.89034","1425.82652","  82.92096","1503.99037"," 640.12534"," 139.57792"," 798.07422","  29.41433","1385.22851","  11.71618"
"S100A16","  3.051108","  4.002806","247.537209","  6.445673","  4.905838","266.648869","  1.658898","106.610283"," 10.149403","483.035349"
"S100A13"," 15.003105"," 14.221356","259.635886"," 46.318120"," 72.275844","475.279788","  3.622519","191.156500","  5.875415","216.410646"
"RAB13"," 23.289221"," 57.657104","311.581740","147.131833","113.119975","455.211783","  8.004494"," 41.629967"," 14.739323","299.418346"
"SYT11"," 11.32182"," 27.08629"," 94.73502"," 24.43064"," 34.22913"," 51.77197"," 24.00763","452.99768"," 12.74681","221.61183"
"C1orf61","  15.07190","  13.94764","  56.99717","  23.59239","  27.78962"," 189.11938","  16.22096"," 295.40434","  17.53733","1673.61202"
"BCAN","  10.882576","   7.201973","  33.430914","  13.346565","   8.753715","  56.661166","   7.051752"," 188.849728","   5.050313","1448.015330"
"NES","  7.144392","  5.993639","235.500463"," 10.914637","  8.065258","159.573261","  4.562618"," 73.214899","  6.331341","864.759359"
"MNDA"," 28.677649","349.464371"," 10.608177","260.499243","310.472482","  8.519613","  5.982313","  6.971856","  7.049532","  1.546217"
"CD84"," 35.659193","172.938830"," 11.956063","447.545833","438.425851","  7.891321"," 76.026158","  8.866459"," 53.084451","  3.265977"
"CD48","138.1462426","220.2941538","  9.2264396"," 56.0199724"," 26.4210962","  3.6599371","265.1711454","  3.3340954","329.6370459","  0.8448415"
"FCER1G"," 107.141820"," 783.969084","  55.820347","1949.105084","1749.503089","  59.925511","  29.908866","  32.478041","  37.823364","   9.926889"
"FCGR2A"," 28.567561","290.667808"," 17.171338","543.878373","553.753201"," 20.572914","  8.349562"," 10.630749","  7.915959"," 10.874721"
"FCGR3A","  47.575793"," 309.546347","  15.188323"," 889.227238","1271.617036","  14.579418","  28.636621","  19.545237","  10.388647","   6.977966"
"CREG1"," 28.14590"," 90.58180"," 75.15731","402.22182","355.98047"," 47.38500"," 11.97324"," 29.64594"," 17.51997"," 14.12004"
"ATP1B1"," 12.41422"," 51.90921"," 28.10860"," 78.03577"," 76.05767"," 22.02888"," 14.72555","522.67916"," 12.55298"," 42.01481"
"PRRX1","  1.8886932","  0.4655800"," 22.7575133","  0.8379047","  0.4020947","322.7851286","  0.7595656"," 13.4506520","  1.6362716"," 66.5248813"
"GAS5","100.78230","183.16989"," 93.65956","159.17984","223.01995","497.60859"," 67.71435"," 85.31048","161.78380"," 68.76328"
"IER5","152.09724","456.52132"," 73.20324","250.74926","431.93992"," 51.29005","121.23935"," 36.61602"," 91.22332"," 82.74569"
"GLUL"," 105.21212"," 344.04521","  95.42699","1368.83533","1078.14432"," 442.69710","  87.82035","1120.89245"," 107.50770"," 213.73915"
"NPL"," 13.158869"," 17.911574","  4.039933","231.021045","191.359139","  8.786355","  6.778685","  7.831380","  5.297886","  9.814509"
"LAMC1"," 14.0266117","  1.8168043","302.5496767","  6.6260930","  1.0429942","232.8034057","  0.5295544","  8.9698821","  0.2161462"," 32.7627827"
"RGS1"," 605.86087","1984.96288","  77.31566","1463.05968","2616.52238","  71.28980"," 654.80561","  64.26626"," 489.28892","  12.49836"
"RGS2","209.85542","625.33240"," 43.50185","356.88267","477.95306","127.05180","151.54748"," 24.43810","101.21851"," 15.84613"
"PTPRC","259.224380","694.697534"," 39.666487","441.857080","614.067632"," 15.679828","876.871125"," 24.914346","582.168281","  3.231729"
"BTG2"," 768.69972"," 445.83987"," 200.49063"," 396.74300","1265.69335","  78.46395"," 267.42782"," 136.94415"," 262.52402","  91.65671"
"NFASC","  0.8283634","  1.0723930","  6.5998437","  0.6781249","  0.6623203","  5.4204608","  0.2206786","182.7526537","  0.3725671"," 12.8247829"
"CNTN2","  1.0480276","  0.9265796","  0.2712462","  0.9792477","  1.0770750","  2.3715085","  0.8499362","346.9070204","  0.6831612","  1.6490435"
"CDK18","  2.6500537","  3.3868159","  0.9711233","  7.1808052","  6.8391822","  6.3468825","  0.4673929","223.5170913","  0.6924770","  4.5303938"
"CD34","  0.4199035","  0.5805767","287.7761094","  0.0000000","  0.5294844","  2.4593742","  1.2044833","  0.4683932","  0.6428838","  1.5791607"
"LINC01736","  4.6335095"," 44.1792972","  2.0156386"," 60.0576180","262.4655151","  3.8901077","  0.4049799","  3.8131967","  0.7506523","  1.1866236"
"AGT","   1.321729","   3.041616","   8.667775","   4.945487","   5.269887","  77.162784","   3.210169","  82.405088","   4.869200","1213.535703"
"NID1","  0.48112130","  0.71447178","231.94206077","  0.37207460","  0.09288773","517.51302560","  0.79614820","  7.37717282","  0.24089370"," 15.71813768"
"ID2"," 75.98555","684.74473","117.50123","497.47828","993.55620","125.20889","391.42548"," 64.33396","215.09748","170.46674"
"ODC1","111.70478"," 41.36890"," 30.10113"," 32.20059"," 59.15790"," 63.07098"," 51.34541"," 36.85556"," 55.46212","308.95767"
"RHOB"," 165.78252"," 238.07813"," 905.48593"," 339.35702","1051.92758"," 284.23640","  38.48554"," 265.71134","  23.83180"," 122.12018"
"CRIM1","  2.277927","  3.072139","314.832757","  3.002356","  3.096022"," 29.220882","  4.973417","  5.818754","  2.863571"," 12.922827"
"CYP1B1","   4.0436352","   5.7475401","  24.3122997","  26.0441409","   4.0464299","2012.1193920","   0.7845131","   5.9053118","   1.4150365","   1.1303385"
"SRSF7","354.9392","487.7022","176.9981","244.8473","401.4102","185.0170","786.3789","160.4136","550.4757","349.4365"
"SLC8A1","  9.026678","221.685963","  8.807354","196.944720","194.368495"," 12.483878","  2.398155","  6.153615","  3.691194"," 31.509854"
"ZFP36L2"," 703.8282"," 663.3809"," 279.6558"," 678.5155"," 913.8714"," 212.3709","1471.2329"," 161.7462","1630.9293"," 379.4880"
"EPAS1","   4.366484","   3.836467","1073.633186","  42.028834","  10.079697"," 134.905370","   2.642638","   7.485083","   2.113097","  19.891081"
"SPTBN1"," 35.100063","  9.185169","833.989511"," 10.167552"," 13.461101","232.935518"," 27.906434","231.513936"," 27.900924","149.183979"
"REL","146.21531","519.30873"," 49.40081","190.69380","351.80748"," 26.75980","158.17677"," 21.98335"," 93.59631"," 16.55435"
"PLEK"," 64.710036","431.429546"," 14.825112","204.351684","391.065184"," 14.098882"," 57.593961","  6.453538","  9.449455","  2.557716"
"AAK1"," 46.83932"," 89.75427","106.89460","179.45883","206.39504","130.44062","166.49702"," 95.12381","177.41008"," 97.97768"
"CAPG"," 100.18939"," 428.00909","  21.43684","1107.53954"," 653.67324","  44.64571","  71.32427","  14.98191","  94.78485","  35.60366"
"VAMP8","134.535865","516.933452"," 48.471047","797.821590","632.676006"," 52.476710","145.390602"," 15.294675","149.561250","  5.899139"
"CD8A"," 20.0112698"," 10.8188542","  4.8554616","  1.8533469","  1.7048737","  0.8029021","310.7399522","  3.4965938"," 20.9018766","  0.8526665"
"CD8B"," 11.6875800","  8.1305407","  1.7791809","  1.2958589","  1.1352038","  0.6301658","258.7091888","  1.5275132"," 22.9801148","  0.6253266"
"CYTOR","289.07425","108.46530","273.13419"," 66.11810"," 36.46978","409.95783","197.63222"," 18.30312"," 99.09600","136.10868"
"IGKC","3.935855e+05","1.255786e+03","3.537899e+02","5.366570e+01","1.341617e+02","8.166512e+00","1.435211e+02","1.712488e+01","1.083542e+02","6.873861e+00"
"DUSP2","229.802987","328.244024"," 28.779878"," 75.778042","204.211847"," 15.301117","629.233256"," 11.006572","135.944335","  4.728801"
"IL1R1","  2.6668185"," 17.6788148"," 31.8069158","  3.5220293","  1.0050694","304.0394260","  0.9184656","  2.6397990","  2.4129340","  1.0639137"
"MERTK"," 18.186747"," 29.839925"," 15.445271","269.498804","202.564610","  7.107488","  4.122077","  5.020859","  2.604573","  6.364555"
"IL1B","  52.414142"," 499.018341","  44.216838"," 252.931027","1141.383864","  54.780993","  16.861366","  32.549381","  13.506832","   5.128663"
"BIN1"," 45.49275","102.34949"," 29.76522","164.82412","645.03912"," 54.32349"," 83.68062","271.76809"," 75.59252"," 19.23324"
"CXCR4"," 713.184155"," 897.544730"," 111.478457"," 406.983263"," 461.506553","  29.678912","1615.044391","  30.196245","1403.254963","   7.251125"
"HNMT"," 12.315360"," 49.112838"," 10.992437","259.691706","160.289717"," 78.429261","  5.816472"," 15.627611","  6.963480"," 26.130275"
"FMNL2","  9.586420"," 49.422582"," 28.840594","165.548971","152.030670"," 43.046210","  3.735193","319.129091","  2.431742"," 78.977627"
"NR4A2","188.034252","411.438186"," 38.191598","289.192860","644.769458"," 45.829546","240.367980"," 14.805339","148.191771","  2.993581"
"ERMN","  3.214094","  1.326055","  1.460126","  2.266567","  3.057197","  1.202680","  3.158684","725.958781","  2.474428","  2.973232"
"CYTIP","202.2501502","158.1776552","  9.7584257"," 51.8829458"," 44.8006870","  4.3330118","256.4810794","  5.1309651","280.8594110","  0.5159775"
"RBMS1"," 27.37255"," 74.01269","133.97896","127.90609","100.77716","286.23568"," 72.65426"," 24.06525"," 98.76973"," 31.99463"
"NOSTRIN","  0.0608378","  0.5380953","252.2402127","  0.2593030","  0.0000000","  5.9288495","  0.0000000","  0.2949403","  0.4868652","  0.4300793"
"ITGA6"," 62.74673"," 14.24470","436.72118"," 67.70182"," 61.46095","  5.94283"," 16.16671"," 14.79733"," 35.22838"," 34.71390"
"CALCRL","  2.6012612"," 20.7912385","550.1017640","  2.8135874","  0.4643151"," 31.6569527","  0.5619310","  6.2543875","  0.2614384"," 10.9918308"
"TFPI","  1.3745198","  3.2742576","108.6346728"," 15.5848183","  1.9710786","339.5290146","  0.8261882","  6.5133602","  4.3239939"," 40.2535180"
"COL3A1","   0.9640761","   2.0703009","  83.2910919","   1.6516425","   2.9659781","9571.3019454","   1.3987322","   3.2716636","   1.2876591","   2.3734205"
"COL5A2","  0.8840319","  1.0547340","106.7796479","  0.4707621","  1.3423771","972.7221756","  0.1530842","  5.7332336","  1.3532702"," 42.8107147"
"MYO1B","  2.4065014","  2.6804359","459.2763498","  0.5054824","  0.8604217","122.6544478","  1.0540360","  2.7070863","  5.5515429","  1.3405305"
"SLC39A10"," 29.38532"," 64.90769","555.59462"," 74.78992"," 66.53719"," 46.43653"," 32.25521"," 18.63495"," 33.96389"," 70.26769"
"STK17B","146.028138","288.143473"," 17.762937"," 73.897420"," 77.838049"," 29.161209","221.308480","  9.754687","233.540073"," 12.926182"
"SPATS2L","  8.962164"," 78.497278"," 81.686321","140.819971","170.496383","439.497776"," 11.188396","112.696916"," 12.866502","145.775967"
"BMPR2"," 18.23573"," 45.88907","396.38163"," 68.80255"," 76.38610"," 71.29996"," 11.78146"," 29.34336"," 12.01692"," 52.45531"
"MAP2","  7.350947","  2.723551"," 28.434455","  5.627400","  5.724809"," 35.977206","  4.029989"," 58.276280","  4.968459","323.626106"
"FN1","  58.86005"," 266.55355"," 700.23070"," 880.10894"," 180.06554","7096.12089","  34.08603","  31.65715","  60.04595","  25.37430"
"IGFBP2","  13.34248","  21.22591"," 152.16981","  19.07545","  16.44125","1720.22627","  29.39205"," 279.45259","  43.89663","2480.75294"
"IGFBP5","  13.742287","  17.284099"," 144.631988","   5.672145","  11.264615","4995.487646","   8.848212"," 164.142318","  14.631239"," 278.189716"
"SLC11A1"," 43.214192","144.051240"," 28.377533","485.813067","682.354083"," 21.504952"," 14.631139"," 15.522229"," 12.111221","  4.719198"
"TUBA4A","130.180912"," 33.916781"," 25.663590","  3.768875","  3.290983","  7.262643","266.032952","  5.318186","205.488170","  3.480921"
"EFHD1","  0.4442175","  0.3612832"," 18.1675651","  0.9257502","  0.8595947","  9.9465086","  1.5739400","455.0814598","  0.1555951","  2.2664907"
"ARL4C"," 73.50969","261.01424"," 27.02531","275.43920","175.03181","259.47467","296.49794"," 58.39355","284.62223","287.67224"
"COL6A3","   0.5168797","   0.3842588","  14.4850068","   0.9633101","   0.3241705","1733.4130562","   0.8442138","   2.9669069","   1.6714264","   0.5163551"
"LRRFIP1"," 98.37389","375.85952","161.97379","265.03031","234.28095","236.22365","165.03640"," 26.53160","191.60299"," 53.63919"
"RAMP1","  6.019567"," 51.619226"," 14.754919"," 31.935079","104.045488","112.403880","  5.086946"," 57.712955","  4.715219","517.391701"
"CMTM6"," 88.05078","316.21685","101.42622","225.99661","251.80992"," 95.49523"," 42.64238"," 28.61966"," 78.28965"," 86.45245"
"CX3CR1","  7.9018923"," 97.6253908","  5.5535780"," 70.9005553","440.6620872","  2.4746542","  4.5339044","  5.8487954","  1.1435748","  0.8582195"
"TMEM158","  5.844423","  3.368240"," 12.033477","  5.970087","  3.427182","123.910294","  3.662695"," 34.571086","  8.576747","465.281183"
"HYAL2","  6.068687"," 12.433783","553.724192"," 25.759023"," 32.546189"," 29.350735","  2.918014"," 12.190067","  2.979580"," 92.488613"
"STAB1"," 22.772266"," 50.551414","120.680028","482.810179","249.991995"," 16.695328","  9.533136","  9.366727","  9.692575","  2.124846"
"ARF4","197.79683","128.67650","144.59918","123.03695","132.05699","446.92747"," 56.88633"," 81.74307"," 73.53252","228.30673"
"PTPRG","  1.5098498","  1.8837389","367.5802670","  2.1021379"," 13.6539372"," 96.5761843","  0.7521836","  7.8710697","  0.5954625"," 29.6294556"
"CLDND1","  45.65625","  51.14352","  70.63536","  42.47126","  45.42123","  73.82477","  95.51343","1118.98009","  43.81388","  89.37546"
"CCDC80","  3.0373227","  6.6461212"," 63.1611807","  2.2574618","  0.9426357","400.1716248","  1.0694914"," 15.7593379","  1.4239858","115.9203263"
"GAP43","  11.912715","  11.801774","  28.004405","  12.636493","  12.790143"," 240.220893","   4.785122"," 152.141700","   9.406316","1389.117349"
"FSTL1","  1.9840883","  2.4045643","347.1497223","  0.2502764","  0.8868986","657.9954119","  0.9072914","  6.4205342","  0.8541161"," 29.2692888"
"HCLS1","123.169140","409.040934"," 55.305160","330.766802","414.233473"," 12.575820","132.550922","  9.890649","110.448691","  3.399348"
"CD86"," 28.475731","214.806585","  5.096953","161.114677","175.384830","  3.075334","  4.151195","  3.158723","  3.149843","  0.364278"
"HEG1","  3.296662","  7.519521","299.109060","  4.280016"," 14.552682"," 35.200679","  9.762575"," 32.191851","  3.135332"," 15.778714"
"TF","   1.0580002","   1.3342582","   4.0033966","   1.6409776","   1.4746279","  15.6108951","   0.6221972","1386.6413154","   0.7638625","   4.9859351"
"RBP1","  9.207555","  3.346240","226.640195"," 18.821869","  6.128592","459.843743","  3.217716","163.839186","  7.548984","369.427868"
"PLSCR1"," 23.36461","232.00083"," 84.49914","162.17074","189.11974"," 91.17722"," 26.09449"," 16.39351"," 17.90487"," 52.63852"
"TM4SF18","  0.1962169","  0.0000000","571.7162048","  0.1274681","  0.3371477","  6.3431371","  0.4677311","  0.2693386","  0.1441496","  0.1516477"
"TM4SF1","  1.121052","  1.999398","556.075250","  1.035344","  1.125058","104.569397","  1.566889"," 20.725419","  1.352021"," 33.701347"
"WWTR1","  2.733980","  1.689150","343.487123","  3.966980","  4.485328","190.999841","  2.541680"," 26.754937","  1.517085","105.405613"
"MBNL1","160.85602","351.05704","291.64818","272.29976","263.51484","129.94342","268.38176"," 98.27731","264.71609"," 65.62478"
"CCNL1","274.0145","349.6949","284.6164","321.8337","556.9737","237.6656","315.5380","155.0234","258.7861","135.5876"
"MFSD1"," 39.01993","164.80939"," 55.90231","415.28675","319.24483"," 49.40793"," 17.45570"," 29.78263"," 18.49377"," 27.51901"
"CLDN11","   1.019106","   1.923261","   6.466648","   1.913540","   2.282204"," 319.237209","   1.221159","1052.210982","   1.234721","   2.519425"
"SOX2"," 12.345692","  3.637071"," 22.000162","  6.968762","  7.011306"," 73.115423","  4.087134","206.613043","  6.440445","813.785769"
"EIF4A2","279.9275","276.6274","235.1175","271.2260","340.3032","296.0881","318.3716","207.7116","293.0877","194.2813"
"ST6GAL1","249.103317"," 64.298627"," 75.329295"," 98.175385","357.275707","  6.691250"," 16.867219","  9.153691"," 24.730676","  6.159076"
"APOD","   12.751313","    7.888122","  293.919522","    4.313530","   15.223594","12722.738458","    5.900511","  831.424069","    3.473774","   52.361571"
"C4orf48"," 74.74851","151.80596","154.72720","234.97298","220.76123","322.96837"," 60.46201","638.95718"," 75.71548","330.41191"
"QDPR","  16.96461","  23.99383","  16.58595","  44.93820","  32.47021","  40.29281","  10.82569","1298.15656","  13.00125","  88.21226"
"OCIAD2"," 69.60952"," 32.49111","119.63588"," 24.64963"," 18.00982"," 62.38841","121.92096"," 66.99384","134.62309","315.27050"
"PDGFRA"," 10.442872","  5.520105"," 13.149405","  2.572199","  4.503134","368.947358","  4.552824"," 92.512283","  6.720454","111.120174"
"KDR","  0.13620440","  0.28413970","453.02447834","  0.12327420","  0.00000000","  3.91255844","  0.00000000","  2.20828393","  0.00000000","  0.07973831"
"HOPX"," 54.88429"," 37.06656","300.35125"," 16.04417"," 26.03973","103.88247"," 91.01784"," 75.14028"," 39.19859","970.71819"
"IGFBP7","  14.046826","  56.027912","6142.855823","  16.242736","  12.218715","4028.590501","   6.189071","  57.587989","   7.495621"," 217.730314"
"JCHAIN","14291.128243","   20.526435","   14.629952","    2.243157","    1.396833","    5.190221","    5.929964","    1.225407","    5.704412","    0.000000"
"AREG"," 200.732273","1809.238042","  68.064200"," 164.976988","  40.315515"," 299.479635"," 188.674890","  11.443110"," 246.633827","   1.367905"
"SEPTIN11","  4.946345"," 14.337884"," 77.661397"," 28.405040"," 19.368448","246.356586","  6.043036"," 15.241302","  5.350372"," 54.171610"
"LINC01094","  7.708722"," 31.336080","  5.356724","177.952564","264.857246","  8.034063","  3.467515","  3.888704","  1.276394","  3.573514"
"BMP2K"," 36.454956"," 92.602801"," 63.298946","306.521308","306.674831"," 29.155588","  7.820553"," 19.164953","  7.560273"," 20.531815"
"SCD5","  5.764947","  5.324690"," 29.435755","  5.730729","  6.813746"," 56.866244","  4.316587","366.382373","  2.437656","247.819501"
"SPARCL1","   9.658737","  11.897101","3404.803734","  20.220007","  18.696292","1661.829201","   6.792579"," 143.118210","   8.102263"," 352.507316"
"ABCG2","  0.5607604","  1.2829861","862.1273008","  1.0865571","  1.6507372","  3.7797954","  0.6020921","  0.4953140","  0.8832535","  2.0656412"
"EMCN","  0.3824955","  0.1002158","288.6671840","  0.0000000","  0.1273992","  3.7563221","  0.0000000","  0.1646245","  0.1612846","  0.0000000"
"OSTC","218.29654","194.27672","140.81685","189.42000","131.09462","598.61586"," 68.47972"," 54.53004"," 96.99604","155.18288"
"UGT8","  5.4718536","  0.8902952","  0.9776867","  0.8033277","  0.9734820","  3.9408655","  0.8115877","312.6056884","  0.3020673","  2.4171875"
"SNHG8","227.68998","273.56844","151.00178","190.98198","250.52994"," 94.97670","169.37762"," 97.10545","335.16586","141.57911"
"SPRY1","  8.201821"," 29.709976","488.126943"," 65.989213","145.436781","179.230186"," 19.290924"," 11.936056"," 14.807846","106.548132"
"TRIM2","  3.281761","  2.512802"," 10.946608","  1.569187","  3.151141"," 24.742837","  1.796141","228.103370","  2.961027"," 40.578618"
"TMEM144","  1.949901"," 16.597328","  6.897189"," 46.211809"," 43.349954","  7.013907","  1.055732","558.716865","  0.947103","  2.517375"
"MARCH1"," 93.495093","296.552209","  7.217913","240.403590","229.190468","  7.233566","  6.478837"," 70.238809","  6.242389","  3.405897"
"SPOCK3","  0.1433598","  0.4082208"," 21.6484113","  0.3193790","  0.5854981","  0.7744253","  0.0000000","260.5677481","  0.1662846","  0.3085547"
"SCRG1"," 16.375780"," 24.581761"," 14.501248"," 13.924503"," 13.875685","101.560780","  7.619501","219.296503"," 11.916320","378.913916"
"GPM6A"," 13.463458","  5.465546"," 17.035832","  5.945517","  6.861983"," 72.529265","  4.896597"," 92.571279","  5.492170","332.628866"
"SPCS3","569.84869","181.94379","239.91303","209.63756","202.08877","131.29690"," 90.63300"," 96.50166"," 83.92972","106.20508"
"TPPP","  0.4212883","  0.1062194","  0.3542922","  0.1517954","  0.4611305","  1.0673256","  0.3394660","242.6355155","  0.5770366","  1.2164117"
"RETREG1","  4.4460183","  7.6053221","  2.9370550","  2.0808880","  0.9369697"," 15.1511329"," 13.2256557","240.2014498"," 25.9651972"," 56.0788794"
"BASP1","153.628190","583.669481"," 21.616114","218.665398","333.622805","157.928359","  8.864984"," 14.602918","  5.939352"," 27.277668"
"IL7R"," 103.506475"," 234.520399","  26.655345","  40.739810","  22.895688","  29.584944"," 698.946248","   3.913804","1979.152449","   1.212537"
"FYB1"," 62.095403","258.253927"," 29.330726","567.133419","801.122000"," 15.294390","284.151408"," 18.267647","297.325090","  3.502811"
"DAB2"," 20.736611"," 87.074376","208.875279","774.834841","355.163565","215.661688","  7.674744"," 11.391886","  7.554592","  4.638416"
"SELENOP","  19.407615","  22.061161"," 123.250764"," 773.393110","  99.059408","  93.738847","   5.883399","1507.622121","   5.594961","  58.784397"
"EMB"," 68.9242610"," 76.8116533","  6.7910727","134.8451149","115.1903759","  3.7940059","219.6361910","  5.7508375","161.1457109","  0.4498387"
"ITGA1","  2.9896763","  2.0331462","507.4442281","  0.7411325","  0.7254811","147.3002404"," 54.6176305","  1.9091292","  5.5998791","  2.4152019"
